date,daily,male,female,others,Total dose 1,Total dose 2,Total Precuation dose,covishield,covaxin,sputnik,zycov,corbevax,covovax,gemcovacc,gemcovacc_om,total
2021-05-16,9103,222239,272164,76,494479,165477,0,615671,44285,0,0,0,0,0,0,494479
2021-05-17,103,222453,272399,76,494928,165511,0,615807,44632,0,0,0,0,0,0,494928
2021-05-18,126,222532,272444,76,495052,165512,0,615928,44636,0,0,0,0,0,0,495052
2021-05-19,302,222875,272702,77,495654,165615,0,616230,45039,0,0,0,0,0,0,495654
2021-05-20,203,222976,272797,78,495851,165615,0,616433,45033,0,0,0,0,0,0,495851
2021-05-21,488,223277,272974,78,496329,165615,0,616921,45023,0,0,0,0,0,0,496329
2021-05-22,8742,227577,277410,81,505068,165616,0,625542,45142,0,0,0,0,0,0,505068
2021-05-23,0,227577,277410,81,505068,165616,0,625542,45142,0,0,0,0,0,0,505068
2021-05-24,4150,230203,278931,82,509216,165616,0,629345,45487,0,0,0,0,0,0,509216
2021-05-25,3209,232280,280063,83,512426,165616,0,632307,45735,0,0,0,0,0,0,512426
2021-05-26,907,232838,280412,83,513333,165617,0,633114,45836,0,0,0,0,0,0,513333
2021-05-27,14080,240190,287125,86,527401,165619,0,646923,46097,0,0,0,0,0,0,527401
2021-05-28,14914,247755,294485,91,542331,165620,0,661619,46332,0,0,0,0,0,0,542331
2021-05-29,9383,250711,296087,92,546890,171001,0,665756,52135,0,0,0,0,0,0,546890
2021-05-30,2118,251108,296558,92,547758,172309,0,666580,53487,0,0,0,0,0,0,547758
2021-05-31,15317,259015,303734,98,562847,172529,0,681537,53839,0,0,0,0,0,0,562847
2021-06-01,15556,267069,310888,100,578057,173068,0,696778,54347,0,0,0,0,0,0,578057
2021-06-02,5617,269020,312479,100,581599,175330,0,700046,56883,0,0,0,0,0,0,581599
2021-06-03,13505,275991,318245,102,594338,176180,0,712580,57938,0,0,0,0,0,0,594338
2021-06-04,15764,283969,325548,113,609630,176893,0,727929,58594,0,0,0,0,0,0,609630
2021-06-05,15534,291301,332830,117,624248,177879,0,742125,60002,0,0,0,0,0,0,624248
2021-06-06,4789,292754,334218,117,627089,180099,0,744839,62349,0,0,0,0,0,0,627089
2021-06-07,14472,299821,340950,122,640893,180848,0,757618,64123,0,0,0,0,0,0,640893
2021-06-08,17912,307416,350507,125,658048,181661,0,768458,71251,0,0,0,0,0,0,658048
2021-06-09,9622,311473,354938,124,666535,182926,0,774711,74750,0,0,0,0,0,0,666535
2021-06-10,8749,315845,359033,125,675003,183263,0,781639,76627,0,0,0,0,0,0,675003
2021-06-11,6604,318625,362201,128,680954,183966,0,785053,79867,0,0,0,0,0,0,680954
2021-06-12,801,319128,362654,128,681910,184043,0,786022,79931,0,0,0,0,0,0,681910
2021-06-13,0,319129,362638,128,681895,184043,0,786024,79914,0,0,0,0,0,0,681895
2021-06-14,20048,327482,371461,131,699074,187105,0,806101,80078,0,0,0,0,0,0,699074
2021-06-15,17613,334609,379914,134,714657,189284,0,823890,80051,0,0,0,0,0,0,714657
2021-06-16,5287,337024,382516,135,719675,189521,0,829147,80049,0,0,0,0,0,0,719675
2021-06-17,9624,341277,387776,137,729190,189666,0,838812,80044,0,0,0,0,0,0,729190
2021-06-18,2479,342478,388944,137,731559,189795,0,841316,80038,0,0,0,0,0,0,731559
2021-06-19,21072,349428,397864,144,747436,195671,0,863071,80036,0,0,0,0,0,0,747436
2021-06-20,7359,352339,401606,145,754090,196555,0,870610,80035,0,0,0,0,0,0,754090
2021-06-21,21437,358265,409096,150,767511,205228,0,886648,86091,0,0,0,0,0,0,767511
2021-06-22,18251,364054,417015,153,781222,210176,0,903763,87635,0,0,0,0,0,0,781222
2021-06-23,6300,366361,419751,154,786266,211470,0,909739,87997,0,0,0,0,0,0,786266
2021-06-24,18817,371859,426203,153,798215,219113,0,926723,90605,0,0,0,0,0,0,798215
2021-06-25,18259,482842,551954,174,809681,225289,0,943714,91256,0,0,0,0,0,0,1034970
2021-06-26,7493,486556,555899,177,813253,229379,0,951172,91460,0,0,0,0,0,0,1042632
2021-06-27,564,486811,556208,177,813704,229492,0,951432,91764,0,0,0,0,0,0,1043196
2021-06-28,18991,495312,566701,178,823024,239167,0,970026,92165,0,0,0,0,0,0,1062191
2021-06-29,12505,500883,573634,179,829224,245472,0,980224,94472,0,0,0,0,0,0,1074696
2021-06-30,3627,502625,575520,179,831452,246872,0,981696,96628,0,0,0,0,0,0,1078324
2021-07-01,15845,509646,584393,180,832068,262151,0,997142,97077,0,0,0,0,0,0,1094219
2021-07-02,21613,518950,596696,186,834453,281379,0,1018092,97740,0,0,0,0,0,0,1115832
2021-07-03,15450,525850,605245,187,841954,289328,0,1026750,104532,0,0,0,0,0,0,1131282
2021-07-04,1670,526461,606304,187,843552,289400,0,1026884,106068,0,0,0,0,0,0,1132952
2021-07-05,8853,531160,610457,188,849478,292327,0,1030366,111439,0,0,0,0,0,0,1141805
2021-07-06,2283,532431,611468,189,851079,293009,0,1031278,112810,0,0,0,0,0,0,1144088
2021-07-07,707,532858,611760,189,851578,293229,0,1031944,112863,0,0,0,0,0,0,1144807
2021-07-08,18727,542112,621228,194,855070,308464,0,1049948,113586,0,0,0,0,0,0,1163534
2021-07-09,25456,553436,635385,199,858666,330354,0,1074797,114223,0,0,0,0,0,0,1189020
2021-07-10,16884,561352,644370,199,862430,343491,0,1090806,115115,0,0,0,0,0,0,1205921
2021-07-11,2443,562413,645752,199,862801,345563,0,1093249,115115,0,0,0,0,0,0,1208364
2021-07-12,8751,566151,650762,202,864989,352126,0,1095790,121325,0,0,0,0,0,0,1217115
2021-07-13,16766,573999,659680,204,870465,363418,0,1112114,121659,110,0,0,0,0,0,1233883
2021-07-14,2558,577019,663453,205,876531,364146,0,1117517,122950,210,0,0,0,0,0,1240677
2021-07-15,19797,586264,673999,211,885969,374505,0,1137201,122960,313,0,0,0,0,0,1260474
2021-07-16,3285,587604,675936,230,888358,375412,0,1140164,123191,415,0,0,0,0,0,1263770
2021-07-17,1656,588365,676841,231,889378,376059,0,1141831,123191,415,0,0,0,0,0,1265437
2021-07-18,7130,591546,680789,232,893572,378995,0,1148955,123197,415,0,0,0,0,0,1272567
