Date,Covishield,Covaxin,Sputnik,Corbevax,Dose 1,Dose 2,Precaution Dose
2023-02-26,2994071,550592,0,91604,1740013,1630034,267044
2023-02-27,2994077,550593,0,91604,1740014,1630036,267048
2023-02-28,2994085,550593,0,91604,1740015,1630038,267053
2023-03-01,2994093,550595,0,91604,1740016,1630043,267057
2023-03-02,2994098,550595,0,91604,1740017,1630044,267060
2023-03-03,2994108,550595,0,91604,1740019,1630046,267066
2023-03-04,2994108,550596,0,91604,1740020,1630046,267066
2023-03-05,2994108,550596,0,91604,1740020,1630046,267066
2023-03-06,2994112,550599,0,91604,1740020,1630050,267069
2023-03-07,2994117,550601,0,91604,1740023,1630052,267071
2023-03-08,2994120,550604,0,91604,1740024,1630055,267073
2023-03-09,2994122,550608,0,91604,1740024,1630059,267075
2023-03-10,2994124,550608,0,91604,1740024,1630060,267076
2023-03-11,2994128,550608,0,91604,1740024,1630060,267080
2023-03-12,2994128,550608,0,91604,1740024,1630060,267080
2023-03-13,2994128,550609,0,91604,1740025,1630060,267080
2023-03-14,2994128,550609,0,91604,1740025,1630060,267080
2023-03-15,2994129,550616,0,91604,1740027,1630064,267082
