Date,Covishield,Covaxin,Sputnik,Corbevax,Covovax,Dose 1,Dose 2,Precaution Dose
2023-05-03,4728143,691162,4494,138857,137,2652104,2481675,429463
2023-05-04,4728143,691162,4494,138857,137,2652104,2481675,429463
2023-05-05,4728143,691162,4494,138857,137,2652104,2481675,429463
2023-05-06,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-07,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-08,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-09,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-10,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-11,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-12,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-13,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-14,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-15,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-16,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-17,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-18,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-19,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-20,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-21,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-22,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-23,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-24,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-25,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-26,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-27,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-28,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-29,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-30,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-05-31,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-06-01,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-06-02,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-06-03,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-06-04,4728144,691162,4494,138857,137,2652104,2481676,429463
2023-06-05,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-06,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-07,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-08,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-09,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-10,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-11,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-12,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-14,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-15,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-16,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-17,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-18,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-19,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-20,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-21,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-22,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-23,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-24,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-25,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-26,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-27,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-28,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-29,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-06-30,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-01,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-02,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-03,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-04,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-05,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-06,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-07,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-08,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-09,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-10,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-11,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-12,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-13,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-14,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-15,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-16,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-17,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-18,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-19,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-20,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-21,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-22,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-23,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-24,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-25,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-26,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-27,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-28,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-29,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-30,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-07-31,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-01,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-02,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-03,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-04,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-05,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-06,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-07,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-08,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-09,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-10,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-11,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-12,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-13,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-14,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-15,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-16,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-17,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-18,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-19,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-20,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-21,4728144,691162,4494,138857,137,2652104,2481676,429471
2023-08-22,4728144,691162,4494,138857,137,2652104,2481676,429471
