Date,Covishield,Covaxin,Sputnik,Corbevax,Dose 1,Dose 2,Precaution Dose
2023-02-02,48796497,7301433,72824,1321462,29149185,25266572,3080681
2023-02-03,48797004,7301487,72824,1321461,29149222,25266713,3081063
2023-02-04,48797496,7301612,72824,1321461,29149281,25266913,3081423
2023-02-05,48797502,7301613,72824,1321461,29149281,25266918,3081425
2023-02-06,48797647,7301646,72824,1321461,29149301,25266987,3081515
2023-02-07,48797800,7301683,72824,1321461,29149318,25267045,3081630
2023-02-08,48797893,7301721,72824,1321461,29149331,25267103,3081691
2023-02-09,48798129,7301755,72824,1321461,29149363,25267212,3081820
2023-02-10,48798242,7301791,72824,1321461,29149388,25267264,3081892
2023-02-11,48798323,7301848,72824,1321461,29149416,25267332,3081936
2023-02-12,48798337,7301848,72824,1321461,29149418,25267342,3081940
2023-02-13,48798447,7301888,72824,1321461,29149451,25267397,3082003
2023-02-14,48798554,7301917,72824,1321461,29149475,25267462,3082051
2023-02-15,48798685,7301966,72824,1321461,29149510,25267526,3082132
2023-02-16,48798915,7302008,72824,1321461,29149555,25267658,3082227
2023-02-17,48799093,7302048,72824,1321461,29149587,25267767,3082306
2023-02-18,48799311,7302093,72824,1321461,29149634,25267904,3082388
2023-02-19,48799328,7302093,72824,1321461,29149639,25267911,3082394
2023-02-21,48799690,7302162,72824,1321461,29149703,25268133,3082540
2023-02-22,48799857,7302188,72824,1321461,29149723,25268237,3082609
2023-02-23,48800051,7302231,72824,1321461,29149760,25268348,3082698
2023-02-24,48800247,7302264,72824,1321461,29149790,25268448,3082797
2023-02-25,48800480,7302388,72824,1321461,29149855,25268616,3082921
2023-02-26,48800521,7302390,72824,1321461,29149860,25268638,3082937
2023-02-27,48800713,7302416,72824,1321461,29149888,25268744,3083022
2023-02-28,48800895,7302441,72824,1321461,29149927,25268831,3083103
2023-03-01,48801061,7302448,72824,1321461,29149952,25268907,3083176
2023-03-02,48801236,7302465,72824,1321461,29149976,25269006,3083245
2023-03-03,48801427,7302475,72824,1321461,29149999,25269114,3083315
2023-03-04,48801659,7302513,72824,1321461,29150038,25269249,3083412
2023-03-05,48801679,7302513,72824,1321461,29150040,25269258,3083422
2023-03-06,48801898,7302532,72824,1321461,29150077,25269366,3083515
2023-03-07,48802049,7302563,72824,1321461,29150099,25269457,3083585
2023-03-08,48802215,7302591,72824,1321461,29150125,25269554,3083656
2023-03-09,48802396,7302627,72824,1321461,29150152,25269660,3083740
2023-03-10,48802547,7302663,72824,1321461,29150175,25269745,3083819
2023-03-11,48802712,7302681,72824,1321461,29150198,25269832,3083892
2023-03-12,48802747,7302681,72824,1321461,29150205,25269852,3083900
2023-03-13,48802907,7302711,72824,1321461,29150227,25269937,3083983
2023-03-14,48802907,7302712,72824,1321461,29150226,25269938,3083984
