Date,Covishield,Covaxin,Sputnik,Corbevax,Dose 1,Dose 2,Precaution Dose
2022-10-19,1688283,272253,0,55541,1060123,892603,63351
2022-10-20,1688286,272253,0,55542,1060123,892606,63352
2022-10-21,1688289,272253,0,55629,1060139,892679,63353
2022-10-22,1688524,272275,0,55585,1060156,892756,63472
2022-10-23,1688528,272275,0,55659,1060170,892818,63474
2022-10-24,1688543,272275,0,55659,1060174,892824,63479
2022-10-25,1688543,272276,0,55670,1060174,892835,63480
2022-10-26,1688568,272290,0,55742,1060188,892918,63494
2022-10-27,1688568,272290,0,55742,1060188,892918,63494
2022-10-28,1688577,272290,0,55742,1060188,892927,63494
2022-10-29,1688774,272302,0,55742,1060215,893033,63570
2022-10-30,1688774,272302,0,55742,1060215,893033,63570
2022-10-31,1688787,272307,0,55742,1060215,893043,63578
2022-11-01,1688786,272307,0,55742,1060214,893043,63578
2022-11-02,1688792,272307,0,55742,1060214,893047,63580
2022-11-03,1688800,272307,0,55742,1060214,893051,63584
2022-11-04,1688801,272307,0,55742,1060215,893051,63584
2022-11-05,1688950,272330,0,55742,1060243,893144,63635
2022-11-06,1688951,272330,0,55742,1060243,893144,63636
2022-11-07,1688970,272330,0,55742,1060243,893150,63649
2022-11-08,1688976,272330,0,55742,1060242,893156,63650
2022-11-09,1689001,272330,0,55742,1060245,893165,63663
2022-11-10,1689001,272330,0,55742,1060245,893165,63663
2022-11-11,1689006,272331,0,55742,1060247,893165,63667
2022-11-12,1689094,272336,0,55742,1060263,893216,63693
2022-11-13,1689094,272336,0,55742,1060263,893216,63693
2022-11-14,1689100,272336,0,55742,1060265,893217,63696
2022-11-15,1689105,272341,0,55742,1060266,893220,63702
2022-11-16,1689105,272341,0,55742,1060266,893220,63702
2022-11-17,1689118,272341,0,55742,1060267,893227,63707
